SpoolID,Start Date,Processing Time in Days,Finish Date,Due Date,Processing Time,Required Resources,8,Processing time in days = Processign time/8,,,,,Required resources = random number between 2 and 4 inclusive
631020168,4/18/2020,2.515581688,4/20/2020,6/12/2020,20.1246535,4,,,,,,,
631020169,4/18/2020,3.043573438,4/21/2020,5/13/2020,24.3485875,4,,,,,,,
631020172,5/9/2020,2.270765,5/11/2020,5/19/2020,18.16612,3,,,,,,,
631020173,4/18/2020,2.253842188,4/20/2020,5/11/2020,18.0307375,2,,,,,,,
631020174,4/18/2020,4.06049625,4/22/2020,5/12/2020,32.48397,3,,,,,,,
631020175,4/18/2020,1.423070313,4/19/2020,5/8/2020,11.3845625,3,,,,,,,
631020176,4/18/2020,1.56409375,4/19/2020,5/11/2020,12.51275,3,,,,,,,
631020180,4/18/2020,2.11281875,4/20/2020,5/11/2020,16.90255,4,,,,,,,
631020181,4/28/2020,1.434352188,4/29/2020,5/25/2020,11.4748175,4,,,,,,,
631020182,5/9/2020,2.270765,5/11/2020,5/15/2020,18.16612,2,,,,,,,
631020183,4/28/2020,2.434352188,4/30/2020,6/4/2020,19.4748175,3,,,,,,,
631020184,4/24/2020,2.270765,4/26/2020,5/13/2020,18.16612,4,,,,,,,
631020185,4/28/2020,2.569734688,4/30/2020,5/25/2020,20.5578775,4,,,,,,,
631020186,4/28/2020,3.151879438,5/1/2020,5/25/2020,25.2150355,3,,,,,,,
631020187,4/28/2020,1.705117188,4/29/2020,5/25/2020,13.6409375,2,,,,,,,
631020188,4/28/2020,3.314338438,5/1/2020,5/11/2020,26.5147075,3,,,,,,,
631020189,4/28/2020,1.55506825,4/29/2020,5/11/2020,12.440546,3,,,,,,,
631020190,4/28/2020,2.324918,4/30/2020,5/25/2020,18.599344,3,,,,,,,
631020191,4/28/2020,1.324918,4/29/2020,6/1/2020,10.599344,3,,,,,,,
631020192,4/28/2020,1.13989525,4/29/2020,10/5/2020,9.119162,3,,,,,,,
631020193,4/27/2020,2.341840813,4/29/2020,5/13/2020,18.7347265,2,,,,,,,
631020194,6/1/2020,2.1677,6/3/2020,6/18/2020,17.3416,3,,,,,,,
631020195,6/3/2020,2.169228125,6/5/2020,6/12/2020,17.353825,3,,,,,,,
631020196,4/27/2020,1.341840813,4/28/2020,5/11/2020,10.7347265,2,,,,,,,
631020198,4/18/2020,9.169228125,4/27/2020,5/4/2020,73.353825,2,,,,,,,
631020199,4/18/2020,7.169228125,4/25/2020,5/4/2020,57.353825,4,,,,,,,
631020200,4/18/2020,2.169228125,4/20/2020,5/4/2020,17.353825,3,,,,,,,
631020201,4/18/2020,2.169228125,4/20/2020,5/22/2020,17.353825,3,,,,,,,
631020202,6/3/2020,1.913831875,6/4/2020,6/18/2020,15.310655,4,,,,,,,
631020203,5/23/2020,1.197432813,5/24/2020,6/8/2020,9.5794625,2,,,,,,,
631020204,5/23/2020,2.197432813,5/25/2020,6/8/2020,17.5794625,4,,,,,,,
631020205,5/23/2020,1.197432813,5/24/2020,6/8/2020,9.5794625,2,,,,,,,
631020206,4/18/2020,2.734450063,4/20/2020,5/21/2020,21.8756005,3,,,,,,,
631020207,4/18/2020,2.081520833,4/20/2020,5/25/2020,16.65216667,3,,,,,,,
631020208,4/27/2020,11.37455825,5/8/2020,5/20/2020,90.996466,4,,,,,,,
631020209,4/27/2020,14.72768094,5/11/2020,6/8/2020,117.8214475,4,,,,,,,
631020210,4/27/2020,1.445634063,4/28/2020,5/11/2020,11.5650725,3,,,,,,,
631020211,4/27/2020,2.081520833,4/29/2020,5/13/2020,16.65216667,3,,,,,,,
631020212,5/23/2020,2.276405938,5/25/2020,6/10/2020,18.2112475,2,,,,,,,
631020213,5/23/2020,7.11281875,5/30/2020,7/10/2020,56.90255,2,,,,,,,
631020214,5/23/2020,1.276405938,5/24/2020,6/9/2020,10.2112475,2,,,,,,,
631020216,5/23/2020,2.276405938,5/25/2020,6/9/2020,18.2112475,3,,,,,,,
631020217,5/23/2020,3.056409375,5/26/2020,7/23/2020,24.451275,3,,,,,,,
631020218,5/19/2020,2.731767813,5/21/2020,6/3/2020,21.8541425,2,,,,,,,
631020219,5/19/2020,3.731767813,5/22/2020,6/3/2020,29.8541425,2,,,,,,,
631020220,5/19/2020,2.731767813,5/21/2020,6/5/2020,21.8541425,3,,,,,,,
631020221,5/19/2020,1.303723333,5/20/2020,6/4/2020,10.42978667,3,,,,,,,
631020222,5/19/2020,2.4711565,5/21/2020,6/3/2020,19.769252,3,,,,,,,
631020223,5/19/2020,2.303723333,5/21/2020,6/11/2020,18.42978667,3,,,,,,,
631020224,5/8/2020,1.028204688,5/9/2020,5/15/2020,8.2256375,4,,,,,,,
631020225,5/8/2020,4.107177813,5/12/2020,5/28/2020,32.8574225,3,,,,,,,
631020226,5/8/2020,1.028204688,5/9/2020,5/15/2020,8.2256375,2,,,,,,,
631020227,5/8/2020,1.163587188,5/9/2020,7/2/2020,9.3086975,2,,,,,,,
631020228,5/8/2020,1.028204688,5/9/2020,5/15/2020,8.2256375,2,,,,,,,
631020229,5/8/2020,4.107177813,5/12/2020,5/28/2020,32.8574225,2,,,,,,,
631020230,5/8/2020,1.028204688,5/9/2020,5/15/2020,8.2256375,4,,,,,,,
631020231,5/8/2020,1.163587188,5/9/2020,6/16/2020,9.3086975,2,,,,,,,
631020232,4/23/2020,4.484920388,4/27/2020,5/7/2020,35.8793631,4,,,,,,,
631020233,5/14/2020,1.894632917,5/15/2020,6/4/2020,15.15706333,2,,,,,,,
631020234,5/14/2020,1.840499688,5/15/2020,5/21/2020,14.7239975,4,,,,,,,
631020235,5/14/2020,4.178955938,5/18/2020,6/1/2020,33.4316475,2,,,,,,,
631020236,4/30/2020,1.690597917,5/1/2020,5/12/2020,13.52478333,4,,,,,,,
631020237,5/29/2020,4.141023438,6/2/2020,6/10/2020,33.1281875,2,,,,,,,
631021001,6/9/2020,2.895355,6/11/2020,6/29/2020,23.16284,2,,,,,,,
631021002,6/9/2020,14.61486219,6/23/2020,7/15/2020,116.9188975,2,,,,,,,
631021003,6/5/2020,1.2256375,6/6/2020,6/18/2020,9.8051,2,,,,,,,
631021004,6/9/2020,2.08306,6/11/2020,6/19/2020,16.66448,4,,,,,,,
631021005,6/9/2020,5.895355,6/14/2020,6/30/2020,47.16284,2,,,,,,,
631021006,6/9/2020,2.614862188,6/11/2020,6/30/2020,20.9188975,3,,,,,,,
631021007,6/5/2020,2.2256375,6/7/2020,6/18/2020,17.8051,3,,,,,,,
631021008,6/9/2020,3.08306,6/12/2020,6/22/2020,24.66448,2,,,,,,,
631021009,6/9/2020,12.895355,6/21/2020,7/10/2020,103.16284,2,,,,,,,
631021010,6/9/2020,1.614862188,6/10/2020,7/8/2020,12.9188975,2,,,,,,,
631021011,6/5/2020,1.2256375,6/6/2020,6/18/2020,9.8051,4,,,,,,,
631021012,6/9/2020,6.08306,6/15/2020,6/24/2020,48.66448,4,,,,,,,
631021013,6/9/2020,3.895355,6/12/2020,7/2/2020,31.16284,2,,,,,,,
631021014,6/9/2020,13.61486219,6/22/2020,7/15/2020,108.9188975,2,,,,,,,
631021015,6/9/2020,9.2256375,6/18/2020,7/8/2020,73.8051,3,,,,,,,
631021016,6/9/2020,9.08306,6/18/2020,7/9/2020,72.66448,4,,,,,,,
631021017,6/9/2020,1.614862188,6/10/2020,7/8/2020,12.9188975,2,,,,,,,
631021018,6/9/2020,5.613308125,6/14/2020,7/6/2020,44.906465,4,,,,,,,
631021020,6/9/2020,16.54153,6/25/2020,7/10/2020,132.33224,4,,,,,,,
631021021,6/9/2020,5.614862188,6/14/2020,6/24/2020,44.9188975,2,,,,,,,
631021022,6/9/2020,2.635871875,6/11/2020,6/29/2020,21.086975,4,,,,,,,
631021024,6/9/2020,5.54153,6/14/2020,6/29/2020,44.33224,3,,,,,,,
631021025,6/9/2020,7.614862188,6/16/2020,7/15/2020,60.9188975,4,,,,,,,
631021026,6/9/2020,7.635871875,6/16/2020,7/8/2020,61.086975,4,,,,,,,
631021028,6/9/2020,1.54153,6/10/2020,6/17/2020,12.33224,4,,,,,,,
631021029,6/9/2020,1.614862188,6/10/2020,6/24/2020,12.9188975,3,,,,,,,
631021030,6/9/2020,3.635871875,6/12/2020,7/2/2020,29.086975,4,,,,,,,
631021032,6/9/2020,3.54153,6/12/2020,6/26/2020,28.33224,4,,,,,,,
631021033,2/4/2020,11.8051,2/15/2020,3/18/2020,94.4408,3,,,,,,,
631021034,6/9/2020,10.08306,6/19/2020,7/14/2020,80.66448,2,,,,,,,
631021039,6/5/2020,1.056409375,6/6/2020,6/10/2020,8.451275,4,,,,,,,
631021040,6/5/2020,1.056409375,6/6/2020,6/10/2020,8.451275,2,,,,,,,
631021041,6/5/2020,1.056409375,6/6/2020,6/10/2020,8.451275,3,,,,,,,
631021042,6/5/2020,1.056409375,6/6/2020,6/10/2020,8.451275,2,,,,,,,
631021043,6/5/2020,1.056409375,6/6/2020,6/10/2020,8.451275,4,,,,,,,
631021044,6/5/2020,1.056409375,6/6/2020,6/10/2020,8.451275,2,,,,,,,
631021045,6/5/2020,1.056409375,6/6/2020,6/10/2020,8.451275,3,,,,,,,
631021046,6/5/2020,1.056409375,6/6/2020,6/15/2020,8.451275,2,,,,,,,
631021047,6/3/2020,1.309779167,6/4/2020,7/2/2020,10.47823333,3,,,,,,,
631021048,6/3/2020,2.353825,6/5/2020,6/22/2020,18.8306,4,,,,,,,
631021049,2/8/2020,12.27640594,2/20/2020,3/13/2020,98.2112475,4,,,,,,,
631021050,5/26/2020,1.161877083,5/27/2020,6/12/2020,9.295016667,3,,,,,,,
631021051,5/29/2020,9.169228125,6/7/2020,6/29/2020,73.353825,2,,,,,,,
631021052,5/29/2020,6.2256375,6/4/2020,6/24/2020,49.8051,2,,,,,,,
631021053,2/8/2020,22.11281875,3/1/2020,3/16/2020,176.90255,3,,,,,,,
631021054,2/8/2020,4.058229167,2/12/2020,3/12/2020,32.46583333,2,,,,,,,
631021055,6/5/2020,4.310251563,6/9/2020,6/23/2020,34.4820125,3,,,,,,,
631021056,6/5/2020,7.110635417,6/12/2020,6/26/2020,56.88508333,3,,,,,,,
631021057,2/8/2020,5.056409375,2/13/2020,5/22/2020,40.451275,4,,,,,,,
631021058,2/8/2020,1.097825,2/9/2020,3/12/2020,8.7826,2,,,,,,,
631021059,6/5/2020,1.236919375,6/6/2020,6/26/2020,9.895355,4,,,,,,,
631021060,6/5/2020,4.29332875,6/9/2020,6/26/2020,34.34663,2,,,,,,,
631021061,5/29/2020,4.169228125,6/2/2020,6/15/2020,33.353825,4,,,,,,,
631021064,5/29/2020,1.092002083,5/30/2020,6/11/2020,8.736016667,4,,,,,,,
631021065,5/29/2020,1.236919375,5/30/2020,6/11/2020,9.895355,2,,,,,,,
631021066,5/29/2020,6.2256375,6/4/2020,6/24/2020,49.8051,4,,,,,,,
631021067,5/29/2020,1.197432813,5/30/2020,6/10/2020,9.5794625,4,,,,,,,
631021069,5/29/2020,8.13416,6/6/2020,7/2/2020,65.07328,4,,,,,,,
631021070,5/29/2020,1.263995875,5/30/2020,6/12/2020,10.111967,4,,,,,,,
631021071,5/29/2020,2.288816,5/31/2020,6/16/2020,18.310528,2,,,,,,,
631021072,5/23/2020,5.12088375,5/28/2020,7/2/2020,40.96707,3,,,,,,,
631021073,5/23/2020,2.169228125,5/25/2020,7/10/2020,17.353825,3,,,,,,,
631021074,5/23/2020,8.09476775,5/31/2020,7/2/2020,64.758142,2,,,,,,,
631021075,5/29/2020,1.345225375,5/30/2020,7/2/2020,10.761803,4,,,,,,,
631021076,5/29/2020,3.327174375,6/1/2020,7/15/2020,26.617395,4,,,,,,,
631021077,5/29/2020,1.1353825,5/30/2020,6/12/2020,9.08306,2,,,,,,,
631021078,5/29/2020,3.552811875,6/1/2020,7/15/2020,28.422495,3,,,,,,,
631021079,2/8/2020,1.2256375,2/9/2020,2/21/2020,9.8051,4,,,,,,,
631021080,5/29/2020,3.287687813,6/1/2020,6/12/2020,26.3015025,2,,,,,,,
631021081,5/29/2020,7.197432813,6/5/2020,6/12/2020,57.5794625,2,,,,,,,
631021082,2/8/2020,1.0559,2/9/2020,3/12/2020,8.4472,2,,,,,,,
631021083,5/29/2020,10.3339435,6/8/2020,7/14/2020,82.671548,2,,,,,,,
631021084,5/29/2020,10.36214819,6/8/2020,6/18/2020,82.8971855,4,,,,,,,
631021085,5/29/2020,4.197432813,6/2/2020,6/10/2020,33.5794625,4,,,,,,,
631021086,6/3/2020,6.597939375,6/9/2020,6/24/2020,52.783515,2,,,,,,,
631021087,6/3/2020,1.90255,6/4/2020,6/26/2020,15.2204,3,,,,,,,
631021088,6/3/2020,4.094341875,6/7/2020,7/2/2020,32.754735,3,,,,,,,
631021089,6/3/2020,6.372666667,6/9/2020,7/7/2020,50.98133333,4,,,,,,,
631021090,6/3/2020,1.332815313,6/4/2020,6/19/2020,10.6625225,3,,,,,,,
631021091,5/29/2020,4.462556875,6/2/2020,6/10/2020,35.700455,3,,,,,,,
631021092,5/29/2020,2.481736063,5/31/2020,6/19/2020,19.8538885,3,,,,,,,
631021093,5/29/2020,3.812295,6/1/2020,6/15/2020,30.49836,2,,,,,,,
631021094,5/29/2020,5.282046875,6/3/2020,6/23/2020,42.256375,4,,,,,,,
631021095,5/29/2020,1.350866313,5/30/2020,6/8/2020,10.8069305,2,,,,,,,
631021096,2/8/2020,1.288816,2/9/2020,2/21/2020,10.310528,2,,,,,,,
631021097,5/29/2020,1.282046875,5/30/2020,6/12/2020,10.256375,4,,,,,,,
631021098,5/29/2020,9.197432813,6/7/2020,7/10/2020,73.5794625,2,,,,,,,
631021099,5/29/2020,1.253842188,5/30/2020,6/15/2020,10.0307375,2,,,,,,,
631021100,5/29/2020,1.350866313,5/30/2020,6/8/2020,10.8069305,4,,,,,,,
631021101,2/8/2020,5.288816,2/13/2020,3/4/2020,42.310528,3,,,,,,,
631021102,6/5/2020,1.20307375,6/6/2020,6/16/2020,9.62459,2,,,,,,,
631021103,6/5/2020,9.610349438,6/14/2020,7/13/2020,76.8827955,4,,,,,,,
631021104,6/5/2020,7.919472813,6/12/2020,7/9/2020,63.3557825,3,,,,,,,
631021105,6/5/2020,1.671271563,6/6/2020,7/16/2020,13.3701725,4,,,,,,,
631021106,6/5/2020,1.1353825,6/6/2020,6/18/2020,9.08306,3,,,,,,,
631021107,6/5/2020,7.409532063,6/12/2020,7/16/2020,59.2762565,4,,,,,,,
631021108,6/1/2020,1.095495833,6/2/2020,7/2/2020,8.763966667,3,,,,,,,
631021109,6/5/2020,1.035170417,6/6/2020,6/18/2020,8.281363333,4,,,,,,,
631021110,5/29/2020,4.29332875,6/2/2020,6/10/2020,34.34663,4,,,,,,,
631021111,5/29/2020,2.139982917,5/31/2020,7/8/2020,17.11986333,3,,,,,,,
631021112,5/29/2020,1.139982917,5/30/2020,7/20/2020,9.119863333,2,,,,,,,
631021113,5/29/2020,1.29332875,5/30/2020,6/10/2020,10.34663,2,,,,,,,
631021114,5/29/2020,5.10621,6/3/2020,7/21/2020,40.84968,2,,,,,,,
631021115,5/29/2020,4.29332875,6/2/2020,6/10/2020,34.34663,4,,,,,,,
631021116,5/29/2020,3.058229167,6/1/2020,6/26/2020,24.46583333,4,,,,,,,
631021117,5/29/2020,4.29332875,6/2/2020,6/10/2020,34.34663,2,,,,,,,
631021118,5/29/2020,2.10621,5/31/2020,7/7/2020,16.84968,3,,,,,,,
631021119,6/3/2020,1.058229167,6/4/2020,6/29/2020,8.465833333,2,,,,,,,
631021120,6/5/2020,2.128104167,6/7/2020,7/6/2020,17.02483333,3,,,,,,,
631021121,6/5/2020,9.046583333,6/14/2020,7/9/2020,72.37266667,4,,,,,,,
631021122,6/3/2020,2.235245833,6/5/2020,7/21/2020,17.88196667,2,,,,,,,
631021123,6/3/2020,1.1353825,6/4/2020,6/18/2020,9.08306,4,,,,,,,
631021124,6/5/2020,4.069875,6/9/2020,6/18/2020,32.559,4,,,,,,,
631021130,6/5/2020,2.366660938,6/7/2020,6/16/2020,18.9332875,4,,,,,,,
631021131,6/5/2020,2.366660938,6/7/2020,6/11/2020,18.9332875,4,,,,,,,
631021132,6/5/2020,1.282046875,6/6/2020,6/12/2020,10.256375,4,,,,,,,
631021133,6/5/2020,2.282046875,6/7/2020,6/12/2020,18.256375,2,,,,,,,
631021134,6/5/2020,1.282046875,6/6/2020,6/12/2020,10.256375,3,,,,,,,
631021135,6/5/2020,1.282046875,6/6/2020,6/12/2020,10.256375,4,,,,,,,
631021136,6/5/2020,3.366660938,6/8/2020,6/15/2020,26.9332875,4,,,,,,,
631021137,6/5/2020,2.366660938,6/7/2020,6/15/2020,18.9332875,3,,,,,,,
631021138,6/5/2020,5.197432813,6/10/2020,6/23/2020,41.5794625,2,,,,,,,
631021139,6/9/2020,6.06769125,6/15/2020,7/8/2020,48.54153,3,,,,,,,
631021140,6/9/2020,4.169228125,6/13/2020,7/2/2020,33.353825,4,,,,,,,
631021141,6/9/2020,4.069875,6/13/2020,7/10/2020,32.559,3,,,,,,,
631021142,6/9/2020,2.056409375,6/11/2020,7/2/2020,16.451275,3,,,,,,,
631021143,6/9/2020,7.093166667,6/16/2020,7/13/2020,56.74533333,4,,,,,,,
631021144,6/1/2020,4.10621,6/5/2020,7/2/2020,32.84968,3,,,,,,,
631021145,6/9/2020,4.345225375,6/13/2020,7/14/2020,34.761803,3,,,,,,,
631022001,5/1/2020,1.434352188,5/2/2020,5/29/2020,11.4748175,2,,,,,,,
631022002,5/1/2020,3.270765,5/4/2020,5/28/2020,26.16612,4,,,,,,,
631022003,5/1/2020,4.434352188,5/5/2020,6/1/2020,35.4748175,3,,,,,,,
631022004,5/1/2020,1.270765,5/2/2020,5/21/2020,10.16612,4,,,,,,,
631022005,5/6/2020,1.886191281,5/7/2020,5/21/2020,15.08953025,3,,,,,,,
631022006,5/6/2020,2.25722675,5/8/2020,5/25/2020,18.057814,3,,,,,,,
631022007,5/6/2020,2.386542438,5/8/2020,5/26/2020,19.0923395,3,,,,,,,
631022008,6/2/2020,3.1281875,6/5/2020,6/5/2020,25.0255,2,,,,,,,
631022009,5/1/2020,1.614862188,5/2/2020,5/29/2020,12.9188975,3,,,,,,,
631022010,5/1/2020,2.1353825,5/3/2020,5/19/2020,17.08306,3,,,,,,,
631022011,6/3/2020,2.29515925,6/5/2020,7/2/2020,18.361274,4,,,,,,,
631022012,5/1/2020,2.1353825,5/3/2020,6/1/2020,17.08306,3,,,,,,,
631022013,6/5/2020,14.29515925,6/19/2020,7/14/2020,114.361274,3,,,,,,,
631022014,5/9/2020,1.21209925,5/10/2020,5/22/2020,9.696794,4,,,,,,,
631022015,5/9/2020,1.36553275,5/10/2020,5/21/2020,10.924262,4,,,,,,,
631022016,6/1/2020,2.905934563,6/3/2020,6/18/2020,23.2474765,3,,,,,,,
631022017,6/1/2020,1.39260925,6/2/2020,6/11/2020,11.140874,3,,,,,,,
631022018,6/1/2020,1.747988313,6/2/2020,7/9/2020,13.9839065,2,,,,,,,
631022019,6/1/2020,8.018753313,6/9/2020,7/14/2020,64.1500265,3,,,,,,,
631022020,6/1/2020,2.905934563,6/3/2020,7/8/2020,23.2474765,3,,,,,,,
631022021,6/1/2020,1.39260925,6/2/2020,7/9/2020,11.140874,4,,,,,,,
631022022,6/3/2020,4.747988313,6/7/2020,7/1/2020,37.9839065,2,,,,,,,
631022023,6/3/2020,13.01875331,6/16/2020,7/17/2020,104.1500265,2,,,,,,,
631022024,6/1/2020,7.16697175,6/8/2020,7/8/2020,57.335774,2,,,,,,,
631022025,6/3/2020,4.429839438,6/7/2020,7/13/2020,35.4387155,3,,,,,,,
631022026,6/3/2020,13.86080706,6/16/2020,7/14/2020,110.8864565,3,,,,,,,
631022027,6/3/2020,8.960087563,6/11/2020,7/14/2020,71.6807005,4,,,,,,,
631022028,6/3/2020,1.700604438,6/4/2020,6/22/2020,13.6048355,3,,,,,,,
631022029,6/5/2020,2.860807063,6/7/2020,7/8/2020,22.8864565,4,,,,,,,
631022030,6/5/2020,2.198212083,6/7/2020,6/23/2020,17.58569667,2,,,,,,,
631022031,6/5/2020,10.70060444,6/15/2020,7/10/2020,85.6048355,3,,,,,,,
631022032,5/15/2020,8.1104025,5/23/2020,6/16/2020,64.88322,2,,,,,,,
631022033,5/15/2020,1.286559625,5/16/2020,6/29/2020,10.292477,3,,,,,,,
631022034,6/3/2020,3.332815313,6/6/2020,6/24/2020,26.6625225,3,,,,,,,
631022035,6/5/2020,3.484218075,6/8/2020,7/2/2020,27.8737446,3,,,,,,,
631022036,6/3/2020,2.084614063,6/5/2020,6/15/2020,16.6769125,3,,,,,,,
631022037,6/3/2020,2.371399325,6/5/2020,6/12/2020,18.9711946,2,,,,,,,
631022038,6/3/2020,3.332815313,6/6/2020,6/15/2020,26.6625225,4,,,,,,,
631022039,6/3/2020,3.332815313,6/6/2020,6/24/2020,26.6625225,4,,,,,,,
631022040,6/5/2020,2.484218075,6/7/2020,7/2/2020,19.8737446,2,,,,,,,
631022041,6/3/2020,3.084614063,6/6/2020,6/12/2020,24.6769125,2,,,,,,,
631022042,6/3/2020,2.4278087,6/5/2020,6/12/2020,19.4224696,3,,,,,,,
631022043,6/3/2020,2.332815313,6/5/2020,6/16/2020,18.6625225,2,,,,,,,
631022044,6/5/2020,1.547170938,6/6/2020,7/2/2020,12.3773675,4,,,,,,,
631022045,6/5/2020,10.54717094,6/15/2020,7/9/2020,84.3773675,3,,,,,,,
631022046,6/3/2020,1.349738125,6/4/2020,6/29/2020,10.797905,2,,,,,,,
631022047,6/5/2020,2.735803888,6/7/2020,7/2/2020,21.8864311,2,,,,,,,
631022048,5/15/2020,2.534760875,5/17/2020,6/29/2020,20.278087,4,,,,,,,
631022049,5/15/2020,4.286559625,5/19/2020,7/2/2020,34.292477,2,,,,,,,
631022050,5/19/2020,8.547170938,5/27/2020,6/8/2020,68.3773675,3,,,,,,,
631022051,5/19/2020,1.547170938,5/20/2020,6/12/2020,12.3773675,4,,,,,,,
631022052,6/3/2020,2.591395888,6/5/2020,6/12/2020,20.7311671,4,,,,,,,
631022053,6/3/2020,1.349738125,6/4/2020,6/12/2020,10.797905,3,,,,,,,
631022054,6/5/2020,1.547170938,6/6/2020,7/2/2020,12.3773675,3,,,,,,,
631022055,6/5/2020,10.54717094,6/15/2020,7/9/2020,84.3773675,3,,,,,,,
631022056,6/3/2020,2.349738125,6/5/2020,7/10/2020,18.797905,2,,,,,,,
631022057,6/5/2020,1.15190825,6/6/2020,7/14/2020,9.215266,2,,,,,,,
631022058,6/3/2020,2.547170938,6/5/2020,6/25/2020,20.3773675,4,,,,,,,
631022059,6/3/2020,3.547170938,6/6/2020,6/12/2020,28.3773675,4,,,,,,,
631022060,6/3/2020,1.591395888,6/4/2020,6/12/2020,12.7311671,3,,,,,,,
631022061,6/3/2020,2.349738125,6/5/2020,6/15/2020,18.797905,3,,,,,,,
631022062,5/15/2020,1.286559625,5/16/2020,6/29/2020,10.292477,4,,,,,,,
631022063,5/19/2020,1.309123375,5/20/2020,6/3/2020,10.472987,3,,,,,,,
631022064,6/3/2020,4.647805263,6/7/2020,7/6/2020,37.1824421,3,,,,,,,
631022065,6/5/2020,1.064750833,6/6/2020,6/22/2020,8.518006667,2,,,,,,,
631022066,6/5/2020,1.03563625,6/6/2020,6/18/2020,8.28509,3,,,,,,,
631022067,6/3/2020,4.647805263,6/7/2020,7/6/2020,37.1824421,4,,,,,,,
631022068,6/5/2020,1.064750833,6/6/2020,6/18/2020,8.518006667,4,,,,,,,
631022069,6/5/2020,5.058927917,6/10/2020,6/25/2020,40.47142333,3,,,,,,,
631022070,6/3/2020,7.534986513,6/10/2020,7/7/2020,60.2798921,2,,,,,,,
631022071,6/5/2020,4.33845625,6/9/2020,7/9/2020,34.70765,4,,,,,,,
631022072,6/3/2020,1.534986513,6/4/2020,7/10/2020,12.2798921,4,,,,,,,
631022073,6/5/2020,2.33845625,6/7/2020,7/1/2020,18.70765,3,,,,,,,
631022074,5/19/2020,2.286559625,5/21/2020,6/3/2020,18.292477,4,,,,,,,
631022075,5/19/2020,6.309123375,5/25/2020,7/2/2020,50.472987,2,,,,,,,
631022076,5/19/2020,1.868704375,5/20/2020,6/8/2020,14.949635,2,,,,,,,
631022077,5/19/2020,1.232406625,5/20/2020,6/8/2020,9.859253,2,,,,,,,
631022078,6/3/2020,11.11281875,6/14/2020,7/17/2020,88.90255,3,,,,,,,
631022079,6/5/2020,1.679394513,6/6/2020,7/14/2020,13.4351561,2,,,,,,,
631022080,6/5/2020,1.179345833,6/6/2020,7/6/2020,9.434766667,4,,,,,,,
631022081,6/5/2020,1.232406625,6/6/2020,6/19/2020,9.859253,3,,,,,,,
631022082,6/3/2020,4.11281875,6/7/2020,6/10/2020,32.90255,3,,,,,,,
631022083,6/5/2020,8.140262417,6/13/2020,6/29/2020,65.12209933,2,,,,,,,
631022084,5/19/2020,1.623887688,5/20/2020,6/2/2020,12.9911015,3,,,,,,,
631022085,5/19/2020,1.25722675,5/20/2020,6/8/2020,10.057814,2,,,,,,,
631022086,5/19/2020,4.723168188,5/23/2020,6/3/2020,37.7853455,3,,,,,,,
631022087,5/19/2020,1.236919375,5/20/2020,6/1/2020,9.895355,2,,,,,,,
631022088,5/19/2020,1.623887688,5/20/2020,6/3/2020,12.9911015,4,,,,,,,
631022089,5/19/2020,2.25722675,5/21/2020,6/1/2020,18.057814,2,,,,,,,
631022090,5/19/2020,1.723168188,5/20/2020,6/3/2020,13.7853455,3,,,,,,,
631022091,6/3/2020,3.236919375,6/6/2020,6/22/2020,25.895355,4,,,,,,,
631022092,5/23/2020,4.270765,5/27/2020,6/2/2020,34.16612,4,,,,,,,
631022093,5/23/2020,1.90255,5/24/2020,6/5/2020,15.2204,3,,,,,,,
631022094,5/1/2020,2.54153,5/3/2020,5/20/2020,20.33224,3,,,,,,,
631022095,5/19/2020,6.282046875,5/25/2020,7/8/2020,50.256375,4,,,,,,,
631022096,5/19/2020,9.29332875,5/28/2020,7/10/2020,74.34663,3,,,,,,,
631022097,5/19/2020,2.513325313,5/21/2020,6/24/2020,20.1066025,3,,,,,,,
631022098,5/19/2020,6.24100625,5/25/2020,6/3/2020,49.92805,3,,,,,,,
631022099,5/19/2020,2.24100625,5/21/2020,6/4/2020,17.92805,4,,,,,,,
631022100,5/19/2020,2.11281875,5/21/2020,6/18/2020,16.90255,3,,,,,,,
631022101,5/19/2020,2.332815313,5/21/2020,7/6/2020,18.6625225,3,,,,,,,
631022102,5/19/2020,1.305120833,5/20/2020,6/4/2020,10.44096667,2,,,,,,,
631022103,5/19/2020,12.30512083,5/31/2020,6/18/2020,98.44096667,4,,,,,,,
631022104,5/1/2020,2.18051,5/3/2020,5/11/2020,17.44408,2,,,,,,,
631022105,5/1/2020,2.436182688,5/3/2020,5/20/2020,19.4894615,2,,,,,,,
631022106,5/1/2020,1.524607188,5/2/2020,5/20/2020,12.1968575,3,,,,,,,
631022107,5/1/2020,1.8574225,5/2/2020,5/21/2020,14.85938,2,,,,,,,
631022108,5/1/2020,2.314338438,5/3/2020,5/15/2020,18.5147075,4,,,,,,,
631022109,5/1/2020,1.840499688,5/2/2020,5/15/2020,14.7239975,3,,,,,,,
631022110,5/1/2020,2.37638875,5/3/2020,5/20/2020,19.01111,2,,,,,,,
631022111,5/1/2020,2.8574225,5/3/2020,5/21/2020,22.85938,2,,,,,,,
631022112,5/1/2020,2.314338438,5/3/2020,5/21/2020,18.5147075,4,,,,,,,
631022113,5/1/2020,1.840499688,5/2/2020,5/15/2020,14.7239975,3,,,,,,,
631022114,5/1/2020,2.37638875,5/3/2020,5/13/2020,19.01111,2,,,,,,,
